PMID	Gene Name	Gene Type	Cell Name	Cell Type	Tissue Type	Experiment Type	Experimental Method	Title	Function	GeneNameText	id	Interacting Gene	CellOntologyID	Marker Type	Disease Name
20876744	EIF4E	TF	Stem cell	Cancer cell	Breast	low-throughput	Weston blot;RT-PCR;Gene knock down;siRNA knockdown	Rapamycin Regulates Stearoyl CoA Desaturase 1 Expression in Breast Cancer	EIF4E small interfering RNA (siRNA) decreased both SCD1 and SREBP1 expression, suggesting that SCD1 may be regulated through the mTOR/eIF4E-binding protein 1 axis.		459	SREBF1;SCD	CL_0000034	Disease Marker	Breast Cancer
20876744	SCD	T Marker	Stem cell	Cancer cell	Breast	low-throughput	Weston blot;RT-PCR;Gene knock down;siRNA knockdown	Rapamycin Regulates Stearoyl CoA Desaturase 1 Expression in Breast Cancer	SCD siRNA knockdown inhibited breast cancer cell growth, whereas overexpression increased growth.		460	EIF4E	CL_0000034	Disease Marker	Breast Cancer
20876744	SREBF1	TF Pmarker	Stem cell	Cancer cell	Breast	low-throughput	Weston blot;RT-PCR;Gene knock down;siRNA knockdown	Rapamycin Regulates Stearoyl CoA Desaturase 1 Expression in Breast Cancer	SREBP1 is a marker in breast cancer.		461	EIF4E	CL_0000034	Disease Marker	Breast Cancer
20876744	MTOR	TF	Stem cell	Cancer cell	Breast	low-throughput	Weston blot;RT-PCR;Gene knock down;siRNA knockdown	Rapamycin Regulates Stearoyl CoA Desaturase 1 Expression in Breast Cancer	Mammalian target of rapamycin (mTOR) signaling is a central regulator of protein translation, cell growth, and metabolism.		462	SCD	CL_0000034	Disease Marker	Breast Cancer
20876809	HNF4A	TF	Liver carcinoma cell	Cancer cell	Liver	low-throughput	Immunohistochemistry;Weston blot;qRT-PCR;Microscopic observation	Hepatocyte Nuclear Factor 4α Suppresses the Development of Hepatocellular Carcinoma	The inhibitory effect of HNF4α on HCC development might be attributed to suppression of hepatocyte EMT and cancer stem cell generation through an inhibition of β-catenin signaling pathways		463		CL_0001064	Disease Marker	Hepatocellular carcinoma
20952660	IL17A	T Marker	Colorectal cancer cell	Cancer cell	Colon	low-throughput	Western blot;Flow cytometry	Foxp3+IL-17+ T cells promote development of cancer-initiating cells in colorectal cancer	Il-17 is a marker expressed in colorectal cancer cells		464	FOXP3		Disease Marker	Colorectal Cancer
20952660	FOXP3	TF	Colorectal cancer cell	Cancer cell	Colon	low-throughput	Western blot;Flow cytometry	Foxp3+IL-17+ T cells promote development of cancer-initiating cells in colorectal cancer	The transcription factor FOXP3 binds to the marker IL17A to promote the transformation of cells into colorectal cancer cells  		465	IL17A		Disease Marker	Colorectal Cancer
21276239	NANOG	TF Pmarker	Stem cell	Cancer cell	Embryo	low-throughput	Immunohistochemistry;RT-PCR;Microscopic observation;qPCR	Expression of the embryonic stem cell markerSOX2 in early-stage breast carcinoma	Luripotency-associated transcription factors like NANOG,SOX2 and OCT4 are known as regulators ofcellular identity in embryonic stem cells and morerecently have been identified in tumors of various ori-gins.		466	POU5F1;SOX2	CL_0000034	Disease Marker	Breast carcinoma
21276239	POU5F1	TF Pmarker	Stem cell	Cancer cell	Embryo	low-throughput	Immunohistochemistry;RT-PCR;Microscopic observation;qPCR	Expression of the embryonic stem cell markerSOX2 in early-stage breast carcinoma	Luripotency-associated transcription factors like NANOG,SOX2 and OCT4 are known as regulators ofcellular identity in embryonic stem cells and morerecently have been identified in tumors of various ori-gins.		467	NANOG;SOX2	CL_0000034	Disease Marker	Breast carcinoma
21276239	SOX2	TF Pmarker	Stem cell	Cancer cell	Embryo	low-throughput	Immunohistochemistry;RT-PCR;Microscopic observation;qPCR	Expression of the embryonic stem cell markerSOX2 in early-stage breast carcinoma	Luripotency-associated transcription factors like NANOG,SOX2 and OCT4 are known as regulators ofcellular identity in embryonic stem cells and morerecently have been identified in tumors of various ori-gins.		468	NANOG;POU5F1	CL_0000034	Disease Marker	Breast carcinoma
21278797	MITF	TF	Melanocytes cell	Cancer cell	Skin	low-throughput	Immunofluorescent staining;Flow cytometry;RT-PCR;qPCR;Western blot;Microscopic observation	Mitf is the key molecular switch between mouse or human melanomainitiating cells and their differentiated progeny	Microphthalmia-associated transcription factor (MITF), the master reg-ulator of melanocyte differentiation, increases the tumori-genic potential of melanoma cells and upregulates thestem cell markers OCT4 and NANOG.		469	NANOG;POU5F1		Disease Marker	Melanoma
21278797	POU5F1	TFMarker	Melanocytes cell	Cancer cell	Skin	low-throughput	Immunofluorescent staining;Flow cytometry;RT-PCR;qPCR;Western blot;Microscopic observation	Mitf is the key molecular switch between mouse or human melanomainitiating cells and their differentiated progeny	Microphthalmia-associated transcription factor (MITF), the master reg-ulator of melanocyte differentiation, increases the tumori-genic potential of melanoma cells and upregulates thestem cell markers OCT4 and NANOG.		470	MITF		Disease Marker	Melanoma
21278797	NANOG	TFMarker	Melanocytes cell	Cancer cell	Skin	low-throughput	Immunofluorescent staining;Flow cytometry;RT-PCR;qPCR;Western blot;Microscopic observation	Mitf is the key molecular switch between mouse or human melanomainitiating cells and their differentiated progeny	Microphthalmia-associated transcription factor (MITF), the master reg-ulator of melanocyte differentiation, increases the tumori-genic potential of melanoma cells and upregulates thestem cell markers OCT4 and NANOG.		471	MITF		Disease Marker	Melanoma
21282644	YY1	TF Pmarker	B cell	Cancer cell	Lymph	low-throughput + high-throughput	DNA-seq;ChIP-qPCR;ChIP-seq	Signatures of murine B-cell development implicateYy1 as a regulator of the germinal center-specificprogram	YY1 and its targets to be central regulators of the germinal center B (GCB)-specific transcriptional program with binding of YY1 to select signature genes in GCB cells.		472		CL_0000236	Cell Marker	
21283078	MMP9	TFMarker	Pancreas cell	Cancer cell	Pancreas	low-throughput	Immunohistochemistry;Weston blot;qRT-PCR;RT-PCR;Flow cytometry;Immunofluorescent Staining;Microscopic observation	Slug enhances invasion ability of pancreatic cancer cellsthrough upregulation of matrix metalloproteinase-9 andactin cytoskeleton remodeling	We investigated SLUG, CDH1, and MMP-9 expression using immunohistochemistry in 60 patients with pancreatic cancer and their correlation with carcinoma invasion and metastasis.		473	SNAI2;CDH1		Disease Marker	Pancreatic Cancer
21283078	SNAI2	TFMarker	Pancreas cell	Cancer cell	Pancreas	low-throughput	Immunohistochemistry;Weston blot;qRT-PCR;RT-PCR;Flow cytometry;Immunofluorescent Staining;Microscopic observation	Slug enhances invasion ability of pancreatic cancer cellsthrough upregulation of matrix metalloproteinase-9 andactin cytoskeleton remodeling	We investigated SLUG, CDH1, and MMP-9 expression using immunohistochemistry in 60 patients with pancreatic cancer and their correlation with carcinoma invasion and metastasis.		474	MMP9;CDH1		Disease Marker	Pancreatic Cancer
21283078	CDH1	TF Pmarker	Pancreas cell	Cancer cell	Pancreas	low-throughput	Immunohistochemistry;Weston blot;qRT-PCR;RT-PCR;Flow cytometry;Immunofluorescent Staining;Microscopic observation	Slug enhances invasion ability of pancreatic cancer cellsthrough upregulation of matrix metalloproteinase-9 andactin cytoskeleton remodeling	We investigated SLUG, CDH1, and MMP-9 expression using immunohistochemistry in 60 patients with pancreatic cancer and their correlation with carcinoma invasion and metastasis.		475	MMP9;SNAI2		Disease Marker	Pancreatic Cancer
21285251	TWIST1	TF	Stem cell	Cancer cell	Pancreas	low-throughput	Immunohistochemistry;Microscopic observation;qRT-PCR;Immunofluorescent staining;Western blot	DCAMKL-1 Regulates Epithelial–Mesenchymal Transition inHuman Pancreatic Cells through amiR-200a–DependentMechanism	Knockdown of DCAMKL-1 induces pri-miR-200a resulting in down regulation of ZEB1, ZEB2, Snail, Slug and TWIST1 in pancreatic cancer cell lines.		476	DCLK1	CL_0000034	Disease Marker	Pancreatic Cancer
21285251	DCLK1	T Marker	Stem cell	Cancer cell	Pancreas	low-throughput	Immunohistochemistry;Microscopic observation;qRT-PCR;Immunofluorescent staining;Western blot	DCAMKL-1 Regulates Epithelial–Mesenchymal Transition inHuman Pancreatic Cells through amiR-200a–DependentMechanism	Knockdown of DCAMKL-1 induces pri-miR-200a resulting in down regulation of ZEB1, ZEB2, Snail, Slug and TWIST1 in pancreatic cancer cell lines.		477	ZEB2;ZEB1;TWIST1	CL_0000034	Disease Marker	Pancreatic Cancer
21285870	PAX8	TFMarker	Kidney carcinoma cell	Cancer cell	Kidney	low-throughput	Immunohistochemistry;Microscopic observation	Expression of PAX8 in Normal and Neoplastic Tissues	PAX2 and PAX8 are nephric-lineage transcriptionfactors and are required for the establishment of renallineage cells and the formation of the kidney.		478	PAX2	CL_0001064	Disease Marker	Kidney and Ovarian Carcinomas
21285870	PAX2	TFMarker	Kidney carcinoma cell	Cancer cell	Kidney	low-throughput	Immunohistochemistry;Microscopic observation	Expression of PAX8 in Normal and Neoplastic Tissues	PAX2 and PAX8 are nephric-lineage transcriptionfactors and are required for the establishment of renallineage cells and the formation of the kidney.		479	PAX8	CL_0001064	Disease Marker	Kidney and Ovarian Carcinomas
21287692	TTF1	TF Pmarker	Lung carcinoma cell	Cancer cell	Lung	low-throughput	Microscopic observation;Immunohistochemistry	TTF-1 and Napsin A Double Stain	Immunohistochemistry (IHC) for thyroid transcription factor-1 (TTF-1) is used to confirmthe  diagnosis  of  lung  adenocarcinoma.		480	NAPSA	CL_0001064	Disease Marker	Lung Adenocarcinoma
21287692	NAPSA	TF Pmarker	Lung carcinoma cell	Cancer cell	Lung	low-throughput	Microscopic observation;Immunohistochemistry	TTF-1 and Napsin A Double Stain	The double IHC stain, TTF-1/NAPSA, for the identification of pulmonary adenocarcinoma in FNA cell block materials was diagnostically useful.		481	TTF1	CL_0001064	Disease Marker	Lung Adenocarcinoma
21288558	POU5F1	TF	Germ cell	Cancer cell	Testis	low-throughput	Immunohistochemistry;Microscopic observation	RNA-binding protein LIN28 is a marker for testicular germcell tumors	We also compared LIN28 with SALL4 (Sal-like 4) and OCT4 (octamer-binding transcription factor 4) in all germ cell tumors.		482	LIN28A		Disease Marker	Testicular Germ cellTumors
21288558	SALL4	TFMarker	Germ cell	Cancer cell	Testis	low-throughput	Immunohistochemistry;Microscopic observation	RNA-binding protein LIN28 is a marker for testicular germcell tumors	We also compared LIN28 with SALL4 (Sal-like 4) and OCT4 (octamer-binding transcription factor 4) in all germ cell tumors.		483	LIN28A		Disease Marker	Testicular Germ cellTumors
21288558	LIN28A	T Marker	Germ cell	Cancer cell	Testis	low-throughput	Immunohistochemistry;Microscopic observation	RNA-binding protein LIN28 is a marker for testicular germcell tumors	We also compared LIN28 with SALL4 (Sal-like 4) and OCT4 (octamer-binding transcription factor 4) in all germ cell tumors.		484	POU5F1;SALL4		Disease Marker	Testicular Germ cellTumors
21288909	MSLN	T Marker	Pancreas cell	Cancer cell	Pancreas	low-throughput + high-throughput	RT-PCR;Western blot;Flow cytometry;RNA-seq	Structural Analysis of the Cancer-specific Promoter inMesothelin and in Other Genes Overexpressed in Cancers	Mesothelin (MSLN) may be the most “dramatic” of the tumor markers, being strongly overexpressed in nearly one-third of human malignancies.		485	RUNX1;KLF6;RUNX2;RUNX3;GLI1;SP1		Disease Marker	Cancer disease
21288909	KLF6	TF	Pancreas cell	Cancer cell	Pancreas	low-throughput + high-throughput	RT-PCR;Western blot;Flow cytometry;RNA-seq	Structural Analysis of the Cancer-specific Promoter inMesothelin and in Other Genes Overexpressed in Cancers	SP1, GLI1, and RUNX1/2/3 appeared unlikely to be the direct transcription factors acting at the SP1-like motif, but KLF6 had some features of such a candidate.		486	MSLN		Disease Marker	Cancer disease
21288909	SP1	TF	Pancreas cell	Cancer cell	Pancreas	low-throughput + high-throughput	RT-PCR;Western blot;Flow cytometry;RNA-seq	Structural Analysis of the Cancer-specific Promoter inMesothelin and in Other Genes Overexpressed in Cancers	SP1, GLI1, and RUNX1/2/3 appeared unlikely to be the direct transcription factors acting at the SP1-like motif, but KLF6 had some features of such a candidate.		487	MSLN		Disease Marker	Cancer disease
21288909	GLI1	TF	Pancreas cell	Cancer cell	Pancreas	low-throughput + high-throughput	RT-PCR;Western blot;Flow cytometry;RNA-seq	Structural Analysis of the Cancer-specific Promoter inMesothelin and in Other Genes Overexpressed in Cancers	SP1, GLI1, and RUNX1/2/3 appeared unlikely to be the direct transcription factors acting at the SP1-like motif, but KLF6 had some features of such a candidate.		488	MSLN		Disease Marker	Cancer disease
21288909	RUNX1	TF	Pancreas cell	Cancer cell	Pancreas	low-throughput + high-throughput	RT-PCR;Western blot;Flow cytometry;RNA-seq	Structural Analysis of the Cancer-specific Promoter inMesothelin and in Other Genes Overexpressed in Cancers	SP1, GLI1, and RUNX1/2/3 appeared unlikely to be the direct transcription factors acting at the SP1-like motif, but KLF6 had some features of such a candidate.		489	MSLN		Disease Marker	Cancer disease
21288909	RUNX2	TF	Pancreas cell	Cancer cell	Pancreas	low-throughput + high-throughput	RT-PCR;Western blot;Flow cytometry;RNA-seq	Structural Analysis of the Cancer-specific Promoter inMesothelin and in Other Genes Overexpressed in Cancers	SP1, GLI1, and RUNX1/2/3 appeared unlikely to be the direct transcription factors acting at the SP1-like motif, but KLF6 had some features of such a candidate.		490	MSLN		Disease Marker	Cancer disease
21288909	RUNX3	TF	Pancreas cell	Cancer cell	Pancreas	low-throughput + high-throughput	RT-PCR;Western blot;Flow cytometry;RNA-seq	Structural Analysis of the Cancer-specific Promoter inMesothelin and in Other Genes Overexpressed in Cancers	SP1, GLI1, and RUNX1/2/3 appeared unlikely to be the direct transcription factors acting at the SP1-like motif, but KLF6 had some features of such a candidate.		491	MSLN		Disease Marker	Cancer disease
21290211	EGFR	TF Pmarker	Lung carcinoma cell	Cancer cell	Lung	low-throughput + high-throughput	RT-PCR;DNA-seq	Establishment and characterization of six human lungcancer cell lines: EGFR, p53 gene mutationsand expressions of drug sensitivity genes	An epidermal growth factor receptor (EGFR)-targeting agent, is closely related with EGFR mutations in the kinase domain.		492	KRAS;TP53	CL_0001064	Disease Marker	Lung Cancer
