PMID	Gene Name	Gene Type	Cell Name	Cell Type	Tissue Type	Experiment Type	Experimental Method	Title	Function	GeneNameText	id	Interacting Gene	CellOntologyID	Marker Type	Disease Name
30633912	POU5F1	TF Pmarker	Circulating tumor cell	Cancer cell	Breast	low-throughput + high-throughput	RNA Seq;Gene knock down;Immunofluorescence Staining;Western Blot;Single Cell Whole-genome Bisulfite Sequencing;Survival Analysis	Circulating Tumor Cell ClusteringShapes DNA Methylationto Enable Metastasis Seeding	OCT4, NANOG,SOX2, and SIN3A plays a regulatory role in Circulating tumor cells		1668	ERBB2;EGFR;EPCAM		Disease Marker	Circulating tumor cells
30633912	NANOG	TF Pmarker	Circulating tumor cell	Cancer cell	Breast	low-throughput + high-throughput	RNA Seq;Gene knock down;Immunofluorescence Staining;Western Blot;Single Cell Whole-genome Bisulfite Sequencing;Survival Analysis	Circulating Tumor Cell ClusteringShapes DNA Methylationto Enable Metastasis Seeding	OCT4, NANOG,SOX2, and SIN3A plays a regulatory role in Circulating tumor cells		1669	ERBB2;EGFR;EPCAM		Disease Marker	Circulating tumor cells
30633912	SOX2	TF Pmarker	Circulating tumor cell	Cancer cell	Breast	low-throughput + high-throughput	RNA Seq;Gene knock down;Immunofluorescence Staining;Western Blot;Single Cell Whole-genome Bisulfite Sequencing;Survival Analysis	Circulating Tumor Cell ClusteringShapes DNA Methylationto Enable Metastasis Seeding	OCT4, NANOG,SOX2, and SIN3A plays a regulatory role in Circulating tumor cells		1670	ERBB2;EGFR;EPCAM		Disease Marker	Circulating tumor cells
30633912	SIN3A	TF Pmarker	Circulating tumor cell	Cancer cell	Breast	low-throughput + high-throughput	RNA Seq;Gene knock down;Immunofluorescence Staining;Western Blot;Single Cell Whole-genome Bisulfite Sequencing;Survival Analysis	Circulating Tumor Cell ClusteringShapes DNA Methylationto Enable Metastasis Seeding	OCT4, NANOG,SOX2, and SIN3A plays a regulatory role in Circulating tumor cells		1671	ERBB2;EGFR;EPCAM		Disease Marker	Circulating tumor cells
30670058	ERBB2	TF Pmarker	Breast cancer cell	Cancer cell	Breast	low-throughput + high-throughput	SiRNA treatment;Weston blot;Immunohistochemistry;ChIP-seq	HER2 regulates HIF-2αand drives anincreased hypoxic response in breastcancer	HER2 overexpression in these cells promotes an exaggerated transcriptional response to both short-term andlong-term hypoxia, with increased expression of numerous hypoxia response genes.		1689	EPAS1		Disease Marker	Breast Cancer
30670058	HIF1A	TF Pmarker	Breast cancer cell	Cancer cell	Breast	low-throughput + high-throughput	SiRNA treatment;Weston blot;Immunohistochemistry;ChIP-seq	HER2 regulates HIF-2αand drives anincreased hypoxic response in breastcancer	HIF-1αand HIF-2αmay bedifferentially regulated by growth factor signalling andthat HER2 expression may be an important regulatorof  HIF-2α,		1690	EPAS1		Disease Marker	Breast Cancer
30670058	EPAS1	TF Pmarker	Breast cancer cell	Cancer cell	Breast	low-throughput + high-throughput	SiRNA treatment;Weston blot;Immunohistochemistry;ChIP-seq	HER2 regulates HIF-2αand drives anincreased hypoxic response in breastcancer	HIF-2αexpression isfrequently higher in HER2-overexpressing tumours andis associated with worse disease-specific survival inHER2-positive breast cancer patients		1691	ERBB2;HIF1A		Disease Marker	Breast Cancer
30670676	RBM8A	TF Pmarker	Hepatocellular carcinoma cell	Cancer cell	Liver	high-throughput	RNA-seq	Expression and gene regulation network of RBM8Ain hepatocellular carcinoma based on data mining	RBM8A regulatesthespliceosome, ribosome, DNA replication and cell cycle signaling via pathways involving several cancer-relatedkinases, miRNAs and E2F Transcription Factor 1.		1692			Cell Marker
30679322	ZEB2	TF Pmarker	T cell	Cancer cell	Lymph	low-throughput	Flow Cytometry;PCR	ZEB2 and LMO2 drive immature T-cell lymphoblastic leukemia via distinct oncogenic mechanism	ZEB2 is tructurally relat ed E-box bi nding homeobox trans cription factors that i nduce epithelial to mesenchymal transitions during development and disea se.		1694	LMO2	CL_0000084	Disease Marker	Leukemia
30679322	LMO2	TF Pmarker	T cell	Cancer cell	Lymph	low-throughput	Flow Cytometry;PCR	ZEB2 and LMO2 drive immature T-cell lymphoblastic leukemia via distinct oncogenic mechanism	Mult ple onc ogene s like ZE B2and LMO2 are able to induc e s ubtypes of immature murine T- ALL via distinct oncogenic mechanisms of action.		1695	ZEB2	CL_0000084	Disease Marker	Leukemia
30681722	ELF1	TF Pmarker	B cell	Cancer cell	Immune	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containingtranscription factor, is recurrently lost in classical Hodgkinlymphoma	Loss of B cell-specific transcription factors (TFs) and the resulting loss of B-cell phenotype of Hodgkin and Reed-Sternberg (HRS) cells is a hallmark of classical Hodgkin lymphoma (cHL). two members of ETS domain containing TFs, ELF1 and ELF2, regarding (epi)genomic changes as well as gene and protein expression. 		1700	CD19	CL_0000236	Cell Marker
30681722	ELF2	TF Pmarker	B cell	Cancer cell	Immune	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containingtranscription factor, is recurrently lost in classical Hodgkinlymphoma	Loss of B cell-specific transcription factors (TFs) and the resulting loss of B-cell phenotype of Hodgkin and Reed-Sternberg (HRS) cells is a hallmark of classical Hodgkin lymphoma (cHL). two members of ETS domain containing TFs, ELF1 and ELF2, regarding (epi)genomic changes as well as gene and protein expression. 		1701	CD19	CL_0000236	Cell Marker
30681722	ELF1	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containingtranscription factor, is recurrently lost in classical Hodgkinlymphoma	ELF1 is impairedin cHL through genetic and epigenetic alterations, and thus, it may repre-sent an additional member of a TF network whose downregulation con-tributes to the loss of B-cell phenotype of HRS cells		1702	ELF2	CL_0000542	Cell Marker
30681722	ELF1	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containingtranscription factor, is recurrently lost in classical Hodgkinlymphoma	ELF1 is impairedin cHL through genetic and epigenetic alterations, and thus, it may repre-sent an additional member of a TF network whose downregulation con-tributes to the loss of B-cell phenotype of HRS cells		1703	ELF2	CL_0001065	Cell Marker
30681722	ELF2	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containingtranscription factor, is recurrently lost in classical Hodgkinlymphoma	The decrease of ELF2 protein expression (IRS 1–2) com-pared to the bystander cells (IRS 2) was observed only in 4/33 (12%) cases. On the contrary, the phenotype of themajority of analysed cases strongly suggests elevated levels ofthe protein (IRS 2–3) in the neoplastic cells as compared tothe bystander cells (IRS 1–2) (Fig 1B, Table SII). This screendemonstrates recurrent reduction or loss of ELF1 proteinexpression, but not ELF2 protein in cHL thus, we focused ontheELF1gene in further analyses		1704	ELF1	CL_0000542	Cell Marker
30681722	ELF2	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containingtranscription factor, is recurrently lost in classical Hodgkinlymphoma	The decrease of ELF2 protein expression (IRS 1–2) com-pared to the bystander cells (IRS 2) was observed only in 4/33 (12%) cases. On the contrary, the phenotype of themajority of analysed cases strongly suggests elevated levels ofthe protein (IRS 2–3) in the neoplastic cells as compared tothe bystander cells (IRS 1–2) (Fig 1B, Table SII). This screendemonstrates recurrent reduction or loss of ELF1 proteinexpression, but not ELF2 protein in cHL thus, we focused ontheELF1gene in further analyses		1705	ELF1	CL_0001065	Cell Marker
30681722	ELF1	TF Pmarker	B cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containing transcription factor, is recurrently lost in classical Hodgkin lymphoma	Specific transcription factors (TFs)ELF1 and ELF2 are expressed in typical Hodgkin's lymphoma (cHL) and their downregulation contributes to the loss of B-cell phenotype in Hodgkin's lymphoma (cHL).		1706	ELF2	CL_0000236	Cell Marker
30681722	ELF1	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containing transcription factor, is recurrently lost in classical Hodgkin lymphoma	Specific transcription factors (TFs)ELF1 and ELF2 are expressed in typical Hodgkin's lymphoma (cHL) and their downregulation contributes to the loss of B-cell phenotype in Hodgkin's lymphoma (cHL).		1707	ELF2	CL_0000542	Cell Marker
30681722	ELF1	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containing transcription factor, is recurrently lost in classical Hodgkin lymphoma	Specific transcription factors (TFs)ELF1 and ELF2 are expressed in typical Hodgkin's lymphoma (cHL) and their downregulation contributes to the loss of B-cell phenotype in Hodgkin's lymphoma (cHL).		1708	ELF2	CL_0001065	Cell Marker
30681722	ELF1	TF Pmarker	Hodgkin lymphoma cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containing transcription factor, is recurrently lost in classical Hodgkin lymphoma	Specific transcription factors (TFs)ELF1 and ELF2 are expressed in typical Hodgkin's lymphoma (cHL) and their downregulation contributes to the loss of B-cell phenotype in Hodgkin's lymphoma (cHL).		1709	ELF2		Cell Marker
30681722	ELF2	TF Pmarker	B cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containing transcription factor, is recurrently lost in classical Hodgkin lymphoma	Specific transcription factors (TFs)ELF1 and ELF2 are expressed in typical Hodgkin's lymphoma (cHL) and their downregulation contributes to the loss of B-cell phenotype in Hodgkin's lymphoma (cHL).		1710	ELF1	CL_0000236	Cell Marker
30681722	ELF2	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containing transcription factor, is recurrently lost in classical Hodgkin lymphoma	Specific transcription factors (TFs)ELF1 and ELF2 are expressed in typical Hodgkin's lymphoma (cHL) and their downregulation contributes to the loss of B-cell phenotype in Hodgkin's lymphoma (cHL).		1711	ELF1	CL_0000542	Cell Marker
30681722	ELF2	TF Pmarker	Lymphoid cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containing transcription factor, is recurrently lost in classical Hodgkin lymphoma	Specific transcription factors (TFs)ELF1 and ELF2 are expressed in typical Hodgkin's lymphoma (cHL) and their downregulation contributes to the loss of B-cell phenotype in Hodgkin's lymphoma (cHL).		1712	ELF1	CL_0001065	Cell Marker
30681722	ELF2	TF Pmarker	Hodgkin lymphoma cell	Cancer cell	Lymph	low-throughput	Immunohistochemical staining;RT-PCR;qRT-PCR;Weston blot	Expression of ELF1, a lymphoid ETS domain-containing transcription factor, is recurrently lost in classical Hodgkin lymphoma	Specific transcription factors (TFs)ELF1 and ELF2 are expressed in typical Hodgkin's lymphoma (cHL) and their downregulation contributes to the loss of B-cell phenotype in Hodgkin's lymphoma (cHL).		1713	ELF1		Cell Marker
30684532	ERAL1	TF Pmarker	Stem cell	Cancer cell	Breast	low-throughput	Flow cytometry;Weston blot;RT-PCR	Bisphenol S promotes the cell cycle progression and cell proliferationthrough ERα-cyclin D-CDK4/6-pRb pathway in MCF-7 breast cancer cells	ERAL1 plays a regulatory role in Cancer stem cell		1714		CL_0000034	Disease Marker	Breast Cancer
30685487	XYLT1	TF Pmarker	Cartilage cell	Cancer cell	Cartilage	low-throughput + high-throughput	Western blot;ChIP;IHC analysis;qRT-PCR	Fibronectin fragment inhibits xylosyltransferase-1 expression byregulating Sp1/Sp3- dependent transcription in articular chondrocytes	29-KDA FN-f negatively affects cartilage anabolism byregulating glycosaminoglycan formation through XT-1.		1723	SP3;SP1;JUN;TLR2	CL_0000138	Disease Marker	Osteoarthritis?
30685487	SP1	TF Pmarker	Cartilage cell	Cancer cell	Cartilage	low-throughput + high-throughput	Western blot;ChIP;IHC analysis;qRT-PCR	Fibronectin fragment inhibits xylosyltransferase-1 expression byregulating Sp1/Sp3- dependent transcription in articular chondrocytes	XT-1 expression was significantly suppressedat both the mRNA and protein levels, modulated by the transcription factors specificity protein 1 (SP1),SP3, and activator protein 1 (AP-1).		1724	XYLT1	CL_0000138	Disease Marker	Osteoarthritis?
30685487	SP3	TF Pmarker	Cartilage cell	Cancer cell	Cartilage	low-throughput + high-throughput	Western blot;ChIP;IHC analysis;qRT-PCR	Fibronectin fragment inhibits xylosyltransferase-1 expression byregulating Sp1/Sp3- dependent transcription in articular chondrocytes	XT-1 expression was significantly suppressedat both the mRNA and protein levels, modulated by the transcription factors specificity protein 1 (SP1),SP3, and activator protein 1 (AP-1).		1725	XYLT1	CL_0000138	Disease Marker	Osteoarthritis?
30685487	JUN	TF Pmarker	Cartilage cell	Cancer cell	Cartilage	low-throughput + high-throughput	Western blot;ChIP;IHC analysis;qRT-PCR	Fibronectin fragment inhibits xylosyltransferase-1 expression byregulating Sp1/Sp3- dependent transcription in articular chondrocytes	XT-1 expression was significantly suppressedat both the mRNA and protein levels, modulated by the transcription factors specificity protein 1 (SP1),SP3, and activator protein 1 (AP-1).		1726	XYLT1	CL_0000138	Disease Marker	Osteoarthritis?
30685487	TLR2	TF Pmarker	Cartilage cell	Cancer cell	Cartilage	low-throughput + high-throughput	Western blot;ChIP;IHC analysis;qRT-PCR	Fibronectin fragment inhibits xylosyltransferase-1 expression byregulating Sp1/Sp3- dependent transcription in articular chondrocytes	29-KDA FN-f on XT-1 expression weremediated through the TLR-2 and integrina5b1 signaling pathways		1727	XYLT1	CL_0000138	Disease Marker	Osteoarthritis?
30720226	S100A8	TF Pmarker	Lung carcinoma cell	Cancer cell	Lung	low-throughput	PCR;Western blot; Microscopic observation	Neuroplastin-β mediates S100A8/A9-induced lung cancer disseminative progression	S100A8/A9 secreted from either cancer cells or normal cells including epithelial and inflammatory cells stimulates cancer cells through S100A8/A9 sensor receptors in an autocrine or paracrine manner, leading to cancer cell metastatic progression.		1743	SPDEF;S100A9;TRAF2	CL_0001064	Disease Marker	Lung Cancer
